*_id,title,authorname,rating,voters_count,gender,hometown,books_num,works_count,publisher
24518,Fay,Stephen          Moore,4.5,10,male,,8,8,Lipstick Publishing
24519,The Forbidden Room,Sarah  Wray,3.62,155,,,3,3,Faber  Faber
24520,"Dangerous When Wet: A Memoir of Booze, Sex, and My Mother",Jamie Brickhouse,3.81,345,male,"Beaumont, Texas",1,1,St. Martin's Press
24521,The Outsiders,S.E. Hinton,4.09,869524,female,"Tulsa, Oklahoma",10,23,Puffin Books (US/CAN)
24522,"Toxicity (Out of the Box, #13)",Robert J. Crane,4.55,759,male,,10,95,
24523,Notice Me,Emem Uko,4.26,582,female,,4,4,CreateSpace Independent Publishing Platform
24524,The Other Side of the Island,Allegra Goodman,3.69,4563,,"Brooklyn, NY",10,22,
24525,The Great Empty,Anita Melillo,3.46,37,female,Calhoun,3,3,Createspace Independent Publishing Platform
24526,Flora & Ulysses: The Illuminated Adventures,Kate DiCamillo,3.88,35940,female,"Philadelphia, Pennsylvania",10,71,Candlewick Press
24527,"Ogre Enchanted (Ella Enchanted, #0.5)",Gail Carson Levine,3.57,2987,female,"New York, New York",10,39,HarperCollins
24528,The Night of the Comet,George Bishop,3.65,395,,Nashville,10,12,Ballantine Books
24529,"The Scribe (Irin Chronicles, #1)",Elizabeth   Hunter,4.16,9850,female,,10,51,E. Hunter
24530,"Parsifal's Page (The Squire's Tales, #4)",Gerald Morris,4.04,2703,male,Riverside,10,20,HMH Books for Young Readers
24531,City of Women,David R. Gillham,3.79,15911,male,,7,7,Penguin
24532,"Christianity made God and Jesus servants of man, rather than masters of man",Rodolfo Martin Vitangcol,5,4,male,,10,18,Rodolfo Martin Vitangcol
24533,"Shadow Games (The Chronicles of the Black Company, #4)",Glen Cook,4.1,9639,male,,10,120,Tor Fantasy
24534,"Once Gone (Riley Paige Mystery, #1)",Blake Pierce,3.93,19064,,,10,149,
24535,"A Tragic Wreck (Beautiful Mess, #2)",T.K. Leigh,4.16,7078,,,10,40,
24536,Desert Tales,Melissa Marr,3.86,1308,female,,10,71,HarperCollins
24537,"Warhost of Vastmark (Wars of Light & Shadow, #3; Arc 2 - The Ships of Merior, #2)",Janny Wurts,4.04,3230,female,,10,83,Voyager
24538,"Re-Vamped! (My Sister the Vampire, #3)",Sienna Mercer,4.28,7158,female,"Toronto, Canada",10,64,HarperTrophy
24539,"Assassin's Apprentice / Royal Assassin (Farseer Trilogy, #1-2)",Robin Hobb,4.37,7215,female,California,10,263,Bantam
24540,The Pythagorean Solution,Joseph Badal,3.9,202,male,,10,25,iBooks
24541,The Power,Naomi Alderman,3.83,134944,female,London,10,24,Viking
24542,Tree Of Sorrow,Malim Ghozali PK,4,4,,,10,22,"Dewan Bahasa dan Pustaka, Malaysia"
24543,Bound Temptations: Autumn's Submission: An Alpha Male BDSM Club Owner's Dark and Gritty Tale,Lexie Syrah,3.89,9,female,,10,56,Createspace Independent Publishing Platform
24544,The Bridesmaid,Hailey Abbott,3.63,973,female,Southern California,10,16,Delacorte Books for Young Readers
24545,"Liar (Fearless, #10)",Francine Pascal,3.95,976,female,"New York, New York",10,802,
24546,"Thunderbird Falls  (Walker Papers, #2)",C.E. Murphy,3.85,6565,female,"Kenai, Alaska",10,59,
24547,"Fever (McCalls, #1)",Elizabeth Lowell,3.63,981,female,,10,92,MIRA
24548,Code Blue: An Oath to the Badge and Gun,Jamell Crouthers,3.71,7,male,,10,23,Createspace Independent Publishing Platform
24549,"Open Season (Joe Pickett, #1)",C.J. Box,3.93,22388,male,Wyoming,10,75,Putnam
24550,"The Silent Corner (Jane Hawk, #1)",Dean Koontz,3.95,23052,,"Everett, Pennsylvania",10,466,Bantam
24551,Black Beauty (Everleaf #0.5),Constance Burris,3.84,212,female,Oklahoma City,10,16,Big Eye Publications
24552,The Sixth Eye (The Twilight Legacies #1),M.J. Stoddard,5,3,male,"Elizabeth, NJ",1,1,
24553,"The Trouble with Romance (Cupid, #2)",Tamara Philip,4.56,25,female,,8,8,Smashwords Edition
24554,Between,Jessica Warman,3.95,8899,female,,8,8,Walker & Company
24555,"The House of Gaian (Tir Alainn, #3)",Anne Bishop,4.11,6371,female,,10,39,Roc
24556,Grand Passion,Jayne Ann Krentz,3.87,3050,female,,10,266,Pocket Books
24557,Slave Girl: Flogging Stool (The Atkoi Slave Girl Book 5),Henry Sparrowhawk,3.75,4,,,10,37,
24558,"King's Cage (Red Queen, #3)",Victoria Aveyard,4,105604,female,,10,19,HarperTeen
24559,Brother Bewitched (The Shattered Isles Book 1),Taylor Galen Kadee,4.5,14,,,6,6,
24560,Meant to Be,Lauren Morrill,3.71,15723,female,,7,7,Delacorte Books for Young Readers
24561,The Repercussions of Tomas D,Sam Hawksmoor,4.29,7,male,Louth,9,9,Hawksmoor and Robson
24562,"The Darkest Torment (Lords of the Underworld, #12)",Gena Showalter,4.15,6532,female,Florida,10,202,Harlequin HQN
24563,The Tulip Factory,Kacie Davis Idol,3.66,71,,,1,1,Inkshares
24564,Jenna Starborn,Sharon Shinn,3.31,1940,female,,10,48,Ace
24565,Hot Head (Head #1),Damon Suede,4.04,15105,male,,10,19,Dreamspinner Press
24566,"The Execution (Jeremy Fisk, #2)",Dick Wolf,3.87,1859,male,New York City,9,9,William Morrow HarperCollins
24567,The Bone Feud,Wynne McLaughlin,4.03,99,male,"Salem, MA",1,1,
24568,Pure Crazy,Donna Gail Broussard,4.89,9,,"Lake Charles, Louisiana",1,1,Primadonnagail Publishing
24569,Power (The Descendant Trilogy #1),Theresa M. Jones,3.72,85,female,,10,10,Theresa M Jones
24570,Purgatory Volume 2,Thomas Hauge,5,1,,,5,5,
24571,"More Than This (More Than, #1)",Jay McLean,4.12,33020,,,10,22,
24572,After You,Julie Buxbaum,3.76,3875,female,"New York, New York",9,9,The Dial Press
24573,"Bliss (Crestview Academy, #1)",Lauren Myracle,3.38,3694,female,"Brevard, North Carolina",10,64,Harry N. Abrams
24574,"A Sappy Piece of Crap: A Love Story (Growing Up in Levittown, Again!, #2)",Molly Maguire McGill,2,1,male,Vandergrift,8,8,Amazonq
24575,"Release Me (Stark Trilogy, #1)",J. Kenner,4.13,71421,female,,10,116,Bantam
24576,"Mystical Warrior  (Midnight Bay, #3)",Janet Chapman,4.23,1681,female,"Caribou, Maine",10,30,Pocket
24577,Nefertiti,Michelle Moran,4.07,32356,female,San Fernando Valley,10,10,Crown Publishing Group
24578,Doll Bones,Holly Black,3.69,23203,female,New Jersey,10,144,Margaret K. McElderry Books
24579,Όσα δεν είπαμε ποτέ,Marc Levy,3.86,8987,male,Boulogne-Billancourt,10,68,Modern Times
24580,"Ich bin die Nacht (Shepherd, #1)",Ethan Cross,3.68,3601,male,,10,20,Bastei Lübbe
24581,My Name is Joe,Stefan Bourque,3.64,292,male,Haverhill,10,15,
24582,Jack & Jill,Kealan Patrick Burke,4.11,482,male,Waterford,10,159,
24583,"Flashman, Flash for Freedom!, Flashman in the Great Game",George MacDonald Fraser,4.47,215,male,Carlisle,10,59,Everyman's Library
24584,"Volcrian's Hunt (The Cat's Eye Chronicles, #3)",T.L. Shreffler,4.32,2166,female,Los Angeles,10,14,Runaway Pen
24585,"Blood Redemption (Blood Curse, #5)",Tessa Dawn,4.5,1066,female,,10,23,"Ghost Pines Publishing, LLC"
24586,"Circle Of Five (A Cass Shipton Mystery, #1)",Dolores Stewart Riccio,3.88,458,female,"Boston, Massachusetts",10,16,Kensington
24587,"Disney After Dark (Kingdom Keepers, #1)",Ridley Pearson,3.91,24334,male,"Glen Cove, New York",10,117,Disney Press
24588,The Good Fairies of New York,Martin Millar,3.51,5054,,"Glasgow, Scotland",10,24,Soft Skull Press
24589,About the Author,John Colapinto,3.8,940,male,Toronto,10,10,Harper Perennial
24590,Making of an Empress (Realm of Hulsteria #1),Frank  David,3.8,10,male,"Reading, Pennsylvania",3,3,CreateSpace Independent Publishing Platform
24591,"The Boy (The Sanctum, #2)",Madhuri Pavamani,4.49,69,female,Vancouver,10,10,Madhuri Pavamani Blaylock
24592,"Night Shift (Midnight, Texas, #3)",Charlaine Harris,4.09,14913,,"Tunica, Mississippi",10,171,Ace
24593,"Truth or Dare (You're Invited to a Creepover, #1)",P.J. Night,4.23,1057,,,10,27,Simon Spotlight
24594,Francie on the Run,Hilda van Stockum,4.06,132,female,Rotterdam,10,34,Bethlehem Books
24595,Life After Theft,Aprilynne Pike,3.58,2985,female,"Salt Lake City, Utah",10,42,HarperCollins Children’s Books
24596,AfterTastes and Tales from Russia,Jake Danishevsky,4.4,15,male,Kiev,1,1,PublishAmerica
24597,The Fairytale Empire: The Story of SuperBrains-The Computer in Love,Don Coresi,5,1,,,8,8,ePublishers
24598,The Tumbleweed Dossier,Sugar Ray Dodge,4.38,8,male,"Ogden, Utah",7,7,
24599,"Trust (Finding Anna, #4)",Sherri Hayes,4.14,1567,female,,10,25,Writer's Coffee Shop
24600,Fireflies,P.S. Bartlett,4.1,395,female,"Baltimore, MD",9,9,Mythos Press
24601,The Shamrock Crown and the Legend of Excalibur,Arthur Cola,5,2,male,Chicago,10,12,
24602,Mo - The Talking Dog,Michelle  Booth,4.16,44,female,,2,2,Coo Farm Press
24603,Framed,Frank Cottrell Boyce,3.87,1661,male,"Rainhill, near St Helens, Lancashire",10,53,HarperCollins
24604,"The Arrangement 14: The Ferro Family (The Arrangement, #14)",H.M. Ward,4.16,5490,female,,10,110,
24605,"Three Wishes: Our True Story of Good Friends, Bad Odds, Crushing Heartbreak, and One Little Thing That Inspired a Lot of Happiness",Carey Goldberg,3.29,352,female,,5,5,"Little, Brown and Company"
24606,The Wedding Beat,Devan Sipher,3.22,751,,Los Angeles,5,5,Berkley Books
24607,"The Legend of Zelda: Ocarina of Time - Part 1 (Zelda, #1)",Akira Himekawa,4.25,3765,female,,10,56,VIZ Media - Children's
24608,EXcapades,Debra  Kay,3.73,30,,,1,1,Debra Kay
24609,"Escaping Peril (Wings of Fire, #8)",Tui T. Sutherland,4.6,8489,female,Caracas,10,83,
24610,The Clockwork Dynasty,Daniel H. Wilson,3.64,3954,male,"Tulsa, Oklahoma",10,92,Books on Tape
24611,"Aru Shah and the End of Time (Pandava Quartet, #1)",Roshani Chokshi,4.08,10452,female,,10,29,Rick Riordan Presents
24612,'Art',Yasmina Reza,3.83,4734,female,Paris,10,30,Faber & Faber
24613,Drawing Blood,Poppy Z. Brite,4.03,9322,female,"New Orleans, Louisiana",10,151,Dell
24614,"The Winter Palace: A Novel of Catherine the Great (Catherine, #1)",Eva Stachniak,3.59,11199,female,"Wroclaw, Poland",5,5,Bantam
24615,Un amore ovale,Sabrina Parodi,3.68,80,,,4,4,A.CAR.
24616,"Beautiful Redemption (The Maddox Brothers, #2)",Jamie McGuire,4.14,39578,female,"Tulsa, Oklahoma",10,41,Jamie McGuire
24617,"Dark Eden (Dark Eden, #1)",Chris Beckett,3.76,6426,male,Oxford,10,94,Broadway Books
24618,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,4.07,11063,,,10,35,Tor Books
24619,The Road to Forgiveness,Bill Griffiths,4.46,35,male,"Kingsbury, Middlesex",10,38,Createspace
24620,The Bennington P.I. Collection,D.W. Ulsterman,4.12,48,,,10,80,
24621,Fables of the Reconstruction,Jez Jones,4.17,135,,,3,3,Ra Jones Publishing
24622,Florence & Giles,John  Harding,3.63,4079,male,,6,6,HarperCollins UK
24623,Pentimento,Cameron Jace,3.56,701,male,Aachen,10,75,"Amazon Digital Services, Inc."
24624,Gods Behaving Badly,Marie Phillips,3.39,13789,female,"London, England",8,8,"Little, Brown and Company"
24625,"Barrayar (Vorkosigan Saga, #7)",Lois McMaster Bujold,4.31,23028,female,"Columbus, Ohio",10,123,Gardners Books
24626,"Apex (Nexus, #3)",Ramez Naam,4.17,6306,male,,10,22,Angry Robot
24627,Hidden in the Shadows: An unforgettable WW2 novel (Untold WW2 Stories),Imogen Matthews,4.29,21,,Rijswijk Holland,2,2,
24628,"Rekindled (Fountain Creek Chronicles, #1)",Tamera Alexander,4.12,6537,,,10,23,Bethany House Publishers
24629,Heart Songs and Other Stories,Annie Proulx,3.94,2019,female,"Norwich, Connecticut",10,77,Scribner
24630,The Day Zombies Ruined My Perfectly Boring Life,Jen Naumann,3.98,89,female,"Mankato, MN",10,10,At or With Me Publishing
24631,SEAL Team Six 4,Chuck Dixon,4.07,119,,"Philadelphia, PA",10,1597,
24632,HACK3R,Alexander Ferrick,4,7,male,,7,7,
24633,Honeysuckle Lane,Squid McFinnigan,4.21,151,,,4,4,
24634,Day of the Dead: A Navajo Nation Mystery,R. Allen Chappell,4.31,385,,,10,15,
24635,Rival Dreams (Rival Love #3),Natalie Decker,4.11,289,female,Steubenville,10,11,Swoon Romance
24636,"Edenborn (Idlewild, #2)",Nick Sagan,3.73,1374,,,10,23,New American Library
24637,Obsidian Eyes,A.W. Exley,4.05,323,female,,10,29,Curiosity Quills Press
24638,"Hellhole (Hellhole, #1)",Brian Herbert,3.68,2041,male,"Seattle, WA",10,108,Tor Books
24639,"The Best Man (Blue Heron, #1)",Kristan Higgins,3.92,24389,female,,10,40,Harlequin HQN
24640,The Return of Spring-heeled Jack,Jennifer Caress,4.08,12,female,,10,10,Black Bed Sheets Books
24641,"Promises in Death (In Death, #28)",J.D. Robb,4.41,30300,,"Silver Spring, Maryland",10,145,Putnam
24642,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,4.26,21640,male,"Fort Meade, MD",10,85,Arrow Books Ltd
24643,The 39 Clues: Agent Handbook,Scholastic Inc.,4.14,8622,,,10,2809,Scholastic Inc.
24644,The Orchardist,Amanda Coplin,3.78,41187,,Washington,2,2,Harper
24645,The Bellbottom Incident (The Incident Series #3),Neve Maslakovic,4.02,128,,,5,5,Westmarch Publishing
24646,The Third Twin,Ken Follett,3.69,24123,,Cardiff,10,200,MacMillan General Books
24647,The October List,Jeffery Deaver,3.46,7008,male,"Chicago, Illinois",10,247,Grand Central Publishing
24648,The King of Good Intentions II: The Continuing and Really Rather Quite Hilarious Misadventures of an Indie Rock Band Called The Weird Sisters,John Andrew Fredrick,3.6,5,male,"Richmond, Virginia",5,5,"Rare Bird Books, A Barnacle Book"
24649,Night in Bombay,Louis Bromfield,3.75,159,male,"Mansfield, OH",10,59,
24650,"Marlfox (Redwall, #11)",Brian Jacques,4.01,15552,male,Liverpool,10,122,Philomel Books
24651,The English Monster,Lloyd Shepherd,3.47,799,male,,4,4,Simon & Schuster Ltd
24652,"Hollow Fields, Vol. 1 (Hollow Fields, #1)",Madeleine Rosca,4.04,492,female,,10,19,Seven Seas
24653,Conflict,E.A. Stripling,3.5,2,,,5,5,
24654,Longbourn,Jo Baker,3.63,46592,female,Lancashire,10,11,Knopf
24655,"Currents of War (The Rise of the Aztecs, #4)",Zoe Saadia,4.57,123,female,,10,32,
24656,"Girl of Glass (Girl of Glass, #1)",Megan O'Russell,3.81,345,,Scottsdale,10,31,Fiery Seas Publishing
24657,Awake in the Mad World,Damon Ferrell Marbut,3.56,27,male,"Mobile, AL",10,10,Damon Ferrell Marbut
24658,"Oh, the Places You'll Go!",Dr. Seuss,4.35,307651,male,"Springfield, MA",10,388,Random House Books for Young Readers
24659,"Reprobate: A Katla Novel (Amsterdam Assassin, #1)",Martyn V. Halm,4.12,125,male,Amsterdam,9,9,
24660,The Nobodies,N.E. Bode,4.05,936,female,,7,7,HarperCollins Publishers
24661,The Mountain Man's Dog,Gary  Corbin,3.98,63,male,"Holyoke, MA",8,8,Gary Corbin
24662,The Seer and the Sword,Victoria Hanley,4.12,10224,female,,10,13,Laurel Leaf Library
24663,The Horror Of The Shade (Trilogy of the Void #1),Peter     Meredith,4.05,103,male,Kodiak,10,49,
24664,Bound Souls The Beginning (E-Book),Joshua Ryan Donley,4.8,5,,,3,3,booktango
24665,Homecountry (Peter Clancy #1),T.W. Lawless,3.73,90,male,Townsville.,6,6,Campanile
24666,"Rumored (The Witches of Santa Anna, #3)",Lauren Barnholdt,3.51,550,female,,10,64,
24667,The Way We Die Now,Charles Willeford,4.06,797,male,"Little Rock, Arkansas",10,59,Vintage
24668,"The End of the Rainbow (Hudson, #4)",V.C. Andrews,3.84,3388,female,"Portsmouth, Virginia",10,150,Pocket Books
24669,Rising (Vincent and Eve #1),Jessica Ruben,4.22,3265,female,,7,7,
24670,"Deathwish (Cal Leandros, #4)",Rob Thurman,4.1,5832,female,,10,32,Roc
24671,A Lite Too Bright,Samuel       Miller,3.97,1259,male,"Vermillion, South Dakota",2,2,Katherine Tegen Books
24672,Complicated,Jimmy Tudeski,3.67,135,male,London,7,7,Static House Publishing
24673,"Until Friday Night (The Field Party, #1)",Abbi Glines,3.99,36203,female,"Birmingham, Alabama",10,88,Simon Pulse
24674,Callasandra: Fractured,Stephanie Douglas,5,8,,,2,2,
24675,"The Unconventional Life of Haee (Haee and the Other Middlings, #2)",R.S. Vern,4.33,12,,,5,5,Middling Industries
24676,"Bodies and Blueberries (Jams, Jellies and Murder Book 1)",Donna Walo Clancy,4.62,77,female,,10,23,
24677,The Misbegotten,Katherine Webb,3.87,1969,female,Kent,10,13,Orion
24678,This Side of the Street,Ofer Aronskind,4.89,9,male,Tel Aviv,8,8,iUniverse
24679,"Naruto: Innocent Heart, Demonic Blood (Novel)",Masatoshi Kusakabe,4.61,928,male,,10,10,VIZ Media LLC
24680,The Firebrand,Marion Zimmer Bradley,4.06,9391,female,,10,422,Ace Books
24681,"The Return (Titan, #1)",Jennifer L. Armentrout,4.28,14749,female,Martinsburg,10,94,Spencer Hill Press
24682,Passion,Kevin Swarbrick,3.93,15,male,Salford.,5,5,Amazon
24683,"Haunted (Anna Strong Chronicles, #8)",Jeanne C. Stein,4.08,1306,female,San Diego,10,33,Ace
24684,"Glass Girl (Glass Girl, #1)",Laura Anderson Kurk,4.36,256,female,"Durant, Oklahoma",4,4,Playlist Young Adult Fiction
24685,The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts,Douglas Adams,4.51,33970,male,"Cambridge, England",10,102,Pan Books
24686,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.25,380781,female,"New York, NY",10,51,Bloomsbury USA Childrens
24687,Wolf Town: A Tale of Wolves Roaming the Post-Apocalyptic Land,Jett Valmond,5,2,,,1,1,
24688,Brainjack,Brian Falkner,3.88,3430,male,Auckland,10,26,Walker Books Australia
24689,"Batman: Hush, Vol. 1",Jeph Loeb,4.08,37771,male,"Stamford, Connecticut",10,751,DC Comics
24690,Pale Kings (Emaneska #2),Ben Galley,4.14,543,male,Cambridge,10,30,
24691,Safe from the Sea,Peter Geye,3.98,1018,male,"Minneapolis, Minnesota",5,5,Unbridled Books
24692,Spoilt,Joanne Ellis,3.25,632,female,,6,6,Createspace
24693,Penrod and Sam,Booth Tarkington,4.08,434,male,"Indianapolis, Indiana",10,205,
24694,Choosing to SEE,Mary Beth Chapman,4.31,13662,,,10,10,
24695,"Hush (Lakeview, #1)",Stacey R. Campbell,3.43,317,female,Boston,10,10,Green Darner Press
24696,"Reunion in Death (In Death, #14)",J.D. Robb,4.35,23570,,"Silver Spring, Maryland",10,145,Piatkus
24697,The Blessed,Tonya Hurley,3.06,2128,female,,10,19,Simon & Schuster Books for Young Readers
24698,Christianity turned  Jesus’ Mission of Life into a church,Rodolfo Martin Vitangcol,5,3,male,,10,18,
24699,The News Clown,Thor Garcia,4,19,,"Long Beach, California",7,7,Equus Press
24700,A Single Breath,Lucy   Clarke,3.99,2945,,Bournemouth,10,8,Harper
24701,"Passion and Ponies (Chocoholics, #2)",Tara Sivec,4.26,6312,female,,10,52,Createspace
24702,Further South,Eryk Pruitt,4,21,male,Dallas,10,29,Severest Inks
24703,"The Shattered Dark (Shadow Reader, #2)",Sandy Williams,3.87,3176,female,,10,12,Ace
24704,"Kindred (Kindred, #1)",Nicola Claire,3.78,2080,female,,10,62,
24705,"Chasing Perfect (Fool's Gold, #1)",Susan   Mallery,3.9,21344,female,,10,477,HQN
24706,"Frey (The Frey Saga, #1)",Melissa Wright,3.6,5716,female,,10,37,Lulu
24707,"The Wolves of Willoughby Chase (The Wolves Chronicles, #1)",Joan Aiken,4.08,17488,female,"Rye, East Sussex",10,264,Delacorte Press
24708,Fadeout,Christina J. Adams,4.02,43,female,,5,5,
24709,The Book of Broken Hearts,Sarah Ockler,3.9,11954,,,8,8,Simon Pulse
24710,A Thousand Splendid Suns,Khaled Hosseini,4.37,1070,male,Kabul,10,22,Riverhead Books
24711,The Metamorphosis,Franz Kafka,3.81,575385,male,"Prague, Bohemia, Austria-Hungary",10,1456,Bantam Classics
24712,Number One (The Rostical Users #5),Michael  Rogers,4.73,11,male,,10,15,Smashwords
24713,"The Apprentice (The Lost Realm, #3)",K.L. Penington,4.38,34,female,"Shreveport, La",3,3,Limitless Publishing
24714,Walking with the Wind: A Memoir of the Movement,John             Lewis,4.49,2214,male,"Troy, Alabama",10,20,Mariner Books
24715,Justice Gone,N. Lombardi Jr.,4.36,110,male,,3,3,Roundfire Books
24716,Liberty Belle,Max Cummings,3.91,35,male,,8,8,Maxxx Cummings
24717,Enlightenment (Demon Blood #1),Tim   Meyer,3.74,27,male,"Ocean County, New Jersey",10,34,Tim Meyer
24718,"Boob Explosion (Boob Explosion, #1)",Charles Chiyangwa,3.86,14,male,,2,2,Patrick Elizabeth Publishing
24719,"The Faceless Ones (Skulduggery Pleasant, #3)",Derek Landy,4.4,20983,male,Lusk,10,90,HarperCollins Children's Books
24720,"The Pox Party (The Astonishing Life of Octavian Nothing, Traitor to the Nation, #1)",M.T. Anderson,3.5,13604,male,"Stow, Massachusetts",10,51,Candlewick Press
24721,"Steel Scars (Red Queen, #0.2)",Victoria Aveyard,3.57,11094,female,,10,19,HarperTeen
